TIMESTAMP,OPEN,HIGH,LOW,CLOSE,UPDATED_AT
15:14:00,25276.8,25278.9,25276.2,25276.7,2024-09-03 22:46:05
15:15:00,25276.3,25285.3,25276.3,25284.65,2024-09-03 22:46:05
15:16:00,25283.5,25284.8,25279.3,25282.1,2024-09-03 22:46:05
15:17:00,25281.4,25283.9,25278.25,25278.85,2024-09-03 22:46:05
15:18:00,25278.75,25282.5,25277.65,25281.6,2024-09-03 22:46:05
15:19:00,25280.75,25283.15,25279.6,25280.4,2024-09-03 22:46:05
15:20:00,25281.3,25281.6,25271.1,25272.9,2024-09-03 22:46:05
15:21:00,25273,25280.45,25271.6,25280.35,2024-09-03 22:46:05
15:22:00,25279.05,25280.6,25276.55,25279.4,2024-09-03 22:46:05
15:23:00,25279.25,25281,25276.85,25279.15,2024-09-03 22:46:05
15:24:00,25278.75,25279.9,25274.9,25276.9,2024-09-03 22:46:05
15:25:00,25275.8,25276.75,25273.9,25276.75,2024-09-03 22:46:05
15:26:00,25275.55,25276.15,25271.95,25273.25,2024-09-03 22:46:05
15:27:00,25273.3,25273.8,25269.15,25271.15,2024-09-03 22:46:05
15:28:00,25271.6,25274.8,25260.75,25263,2024-09-03 22:46:05
15:29:00,25262.5,25267.95,25260.8,25265.9,2024-09-03 22:46:05
